section,cohort,architecture,rung,label_key,diagnosis,sample_size,metric,value,lower_95,upper_95
rung_parameters,ptb_test,s4d,bbse_hard,59931005,t wave inversion,,validation_true_positive_rate,0.6,,
rung_parameters,ptb_test,s4d,bbse_hard,59931005,t wave inversion,,validation_false_positive_rate,0.037621922898281465,,
rung_parameters,ptb_test,s4d,bbse_hard,59931005,t wave inversion,,target_flagged_rate,0.04049135577797998,,
rung_parameters,ptb_test,s4d,bbse_hard,59931005,t wave inversion,,threshold,0.15451858441034952,,
per_label_ece_share,ptb_test,s4d,uncalibrated,733534002|164909002,complete left bundle branch block / left bundle branch block,,per_label_ece,0.005850619962919855,,
per_label_ece_share,ptb_test,s4d,uncalibrated,733534002|164909002,complete left bundle branch block / left bundle branch block,,macro_share,0.03540107727408531,,
per_label_ece_share,ptb_test,s4d,uncalibrated,713427006|59118001,complete right bundle branch block / right bundle branch block,,per_label_ece,0.004758739195057756,,
per_label_ece_share,ptb_test,s4d,uncalibrated,713427006|59118001,complete right bundle branch block / right bundle branch block,,macro_share,0.02879429787597809,,
per_label_ece_share,ptb_test,s4d,uncalibrated,270492004,1st degree av block,,per_label_ece,0.011978776038785237,,
per_label_ece_share,ptb_test,s4d,uncalibrated,270492004,1st degree av block,,macro_share,0.07248147698630597,,
per_label_ece_share,ptb_test,s4d,uncalibrated,39732003,left axis deviation,,per_label_ece,0.02502038678522366,,
per_label_ece_share,ptb_test,s4d,uncalibrated,39732003,left axis deviation,,macro_share,0.1513939807447615,,
per_label_ece_share,ptb_test,s4d,uncalibrated,698252002,nonspecific intraventricular conduction disorder,,per_label_ece,0.01382910588487172,,
per_label_ece_share,ptb_test,s4d,uncalibrated,698252002,nonspecific intraventricular conduction disorder,,macro_share,0.0836774989940597,,
per_label_ece_share,ptb_test,s4d,uncalibrated,426783006,sinus rhythm,,per_label_ece,0.041054217894924264,,
per_label_ece_share,ptb_test,s4d,uncalibrated,426783006,sinus rhythm,,macro_share,0.24841188614822,,
per_label_ece_share,ptb_test,s4d,uncalibrated,284470004|63593006,premature atrial contraction / supraventricular premature beats,,per_label_ece,0.005015350221667915,,
per_label_ece_share,ptb_test,s4d,uncalibrated,284470004|63593006,premature atrial contraction / supraventricular premature beats,,macro_share,0.030347006279529038,,
per_label_ece_share,ptb_test,s4d,uncalibrated,164917005,qwave abnormal,,per_label_ece,0.015691467405437788,,
per_label_ece_share,ptb_test,s4d,uncalibrated,164917005,qwave abnormal,,macro_share,0.0949463225580054,,
per_label_ece_share,ptb_test,s4d,uncalibrated,47665007,right axis deviation,,per_label_ece,0.003598363908867985,,
per_label_ece_share,ptb_test,s4d,uncalibrated,47665007,right axis deviation,,macro_share,0.0217730701370904,,
per_label_ece_share,ptb_test,s4d,uncalibrated,426177001,sinus bradycardia,,per_label_ece,0.009143292268874646,,
per_label_ece_share,ptb_test,s4d,uncalibrated,426177001,sinus bradycardia,,macro_share,0.05532446103172266,,
per_label_ece_share,ptb_test,s4d,uncalibrated,427084000,sinus tachycardia,,per_label_ece,0.009057234591408638,,
per_label_ece_share,ptb_test,s4d,uncalibrated,427084000,sinus tachycardia,,macro_share,0.05480374108933864,,
per_label_ece_share,ptb_test,s4d,uncalibrated,164934002,t wave abnormal,,per_label_ece,0.012634221733365134,,
per_label_ece_share,ptb_test,s4d,uncalibrated,164934002,t wave abnormal,,macro_share,0.07644746415174294,,
per_label_ece_share,ptb_test,s4d,uncalibrated,59931005,t wave inversion,,per_label_ece,0.007634945164078375,,
per_label_ece_share,ptb_test,s4d,uncalibrated,59931005,t wave inversion,,macro_share,0.046197716729160426,,
prevalence_estimation,ptb_test,s4d,sld_em,,,,mean_absolute_error,0.02354934045939621,,
prevalence_estimation,ptb_test,s4d,bbse_hard,,,,mean_absolute_error,0.006360581713125466,,
equal_mass_binning,ptb_test,s4d,uncalibrated,,,,macro_per_label_ece_equal_width,0.012712824696575612,,
equal_mass_binning,ptb_test,s4d,uncalibrated,,,,macro_per_label_ece_equal_mass,0.011158110678355886,,
equal_mass_binning,ptb_test,s4d,registered_temperature,,,,macro_per_label_ece_equal_width,0.011999489806897632,,
equal_mass_binning,ptb_test,s4d,registered_temperature,,,,macro_per_label_ece_equal_mass,0.010882035705029106,,
recovery_curve,ptb_test,s4d,held_out_platt,,,100,mean,0.018443657821316323,,
recovery_curve,ptb_test,s4d,held_out_platt,,,100,percentile_2_5,0.01425409926823923,,
recovery_curve,ptb_test,s4d,held_out_platt,,,100,percentile_97_5,0.02298650613662026,,
recovery_curve,ptb_test,s4d,held_out_platt,,,250,mean,0.014205725118500538,,
recovery_curve,ptb_test,s4d,held_out_platt,,,250,percentile_2_5,0.01169459696112927,,
recovery_curve,ptb_test,s4d,held_out_platt,,,250,percentile_97_5,0.016839223941264376,,
recovery_curve,ptb_test,s4d,held_out_platt,,,500,mean,0.0121870514342949,,
recovery_curve,ptb_test,s4d,held_out_platt,,,500,percentile_2_5,0.010820404839741614,,
recovery_curve,ptb_test,s4d,held_out_platt,,,500,percentile_97_5,0.01408700700650411,,
recovery_curve,ptb_test,s4d,held_out_platt,,,1000,mean,0.013112196790546283,,
recovery_curve,ptb_test,s4d,held_out_platt,,,1000,percentile_2_5,0.011565451386440228,,
recovery_curve,ptb_test,s4d,held_out_platt,,,1000,percentile_97_5,0.014619309628113426,,
constant_predictor_floor,chapman_shaoxing,,true_target_prevalence,,,,macro_per_label_ece,1.4411548877345783e-17,,
constant_predictor_floor,chapman_shaoxing,,true_target_prevalence,,,,pooled_ece,1.0942101925392169e-17,,
constant_predictor_floor,chapman_shaoxing,,true_target_prevalence,,,,macro_brier,0.06826494840195738,,
constant_predictor_floor,chapman_shaoxing,,source_prevalence,,,,macro_per_label_ece,0.11162111414625607,,
constant_predictor_floor,chapman_shaoxing,,source_prevalence,,,,pooled_ece,0.10656693680764885,,
constant_predictor_floor,chapman_shaoxing,,source_prevalence,,,,macro_brier,0.11494101872171254,,
prevalence,chapman_shaoxing,,,733534002|164909002,complete left bundle branch block / left bundle branch block,,target_prevalence,0.02000585537230409,,
prevalence,chapman_shaoxing,,,733534002|164909002,complete left bundle branch block / left bundle branch block,,source_prevalence,0.02457228154782409,,
prevalence,chapman_shaoxing,,,713427006|59118001,complete right bundle branch block / right bundle branch block,,target_prevalence,0.044305650434273446,,
prevalence,chapman_shaoxing,,,713427006|59118001,complete right bundle branch block / right bundle branch block,,source_prevalence,0.02485934091170054,,
prevalence,chapman_shaoxing,,,270492004,1st degree av block,,target_prevalence,0.02410461598516639,,
prevalence,chapman_shaoxing,,,270492004,1st degree av block,,source_prevalence,0.036513951085084394,,
prevalence,chapman_shaoxing,,,39732003,left axis deviation,,target_prevalence,0.03727920366936664,,
prevalence,chapman_shaoxing,,,39732003,left axis deviation,,source_prevalence,0.23705362268917213,,
prevalence,chapman_shaoxing,,,698252002,nonspecific intraventricular conduction disorder,,target_prevalence,0.02293354152434859,,
prevalence,chapman_shaoxing,,,698252002,nonspecific intraventricular conduction disorder,,source_prevalence,0.036169479848432655,,
prevalence,chapman_shaoxing,,,426783006,sinus rhythm,,target_prevalence,0.1781984971211086,,
prevalence,chapman_shaoxing,,,426783006,sinus rhythm,,source_prevalence,0.82971638534849,,
prevalence,chapman_shaoxing,,,284470004|63593006,premature atrial contraction / supraventricular premature beats,,target_prevalence,0.02517810090758271,,
prevalence,chapman_shaoxing,,,284470004|63593006,premature atrial contraction / supraventricular premature beats,,source_prevalence,0.02560569525777931,,
prevalence,chapman_shaoxing,,,164917005,qwave abnormal,,target_prevalence,0.02293354152434859,,
prevalence,chapman_shaoxing,,,164917005,qwave abnormal,,source_prevalence,0.025146400275576988,,
prevalence,chapman_shaoxing,,,47665007,right axis deviation,,target_prevalence,0.02098175075631892,,
prevalence,chapman_shaoxing,,,47665007,right axis deviation,,source_prevalence,0.01613273624985647,,
prevalence,chapman_shaoxing,,,426177001,sinus bradycardia,,target_prevalence,0.3795257148433688,,
prevalence,chapman_shaoxing,,,426177001,sinus bradycardia,,source_prevalence,0.029222643242622574,,
prevalence,chapman_shaoxing,,,427084000,sinus tachycardia,,target_prevalence,0.15302039621352592,,
prevalence,chapman_shaoxing,,,427084000,sinus tachycardia,,source_prevalence,0.037949247904466646,,
prevalence,chapman_shaoxing,,,164934002,t wave abnormal,,target_prevalence,0.18307797404118278,,
prevalence,chapman_shaoxing,,,164934002,t wave abnormal,,source_prevalence,0.10764726145366862,,
prevalence,chapman_shaoxing,,,59931005,t wave inversion,,target_prevalence,0.015321557529032888,,
prevalence,chapman_shaoxing,,,59931005,t wave inversion,,source_prevalence,0.013491790102193134,,
ladder,chapman_shaoxing,xresnet1d101,uncalibrated,,,,macro_per_label_ece,0.0802526899760753,0.07906471035654354,0.08202350336174258
ladder,chapman_shaoxing,xresnet1d101,uncalibrated,,,,pooled_ece,0.06440525301817018,,
ladder,chapman_shaoxing,xresnet1d101,uncalibrated,,,,macro_brier,0.08120765519272076,,
ladder,chapman_shaoxing,xresnet1d101,registered_temperature,,,,macro_per_label_ece,0.07980394349920127,0.07860058211462868,0.08154702855676861
ladder,chapman_shaoxing,xresnet1d101,registered_temperature,,,,pooled_ece,0.0627025770284243,,
ladder,chapman_shaoxing,xresnet1d101,registered_temperature,,,,macro_brier,0.0806715313463975,,
rung_parameters,chapman_shaoxing,xresnet1d101,registered_temperature,733534002|164909002,complete left bundle branch block / left bundle branch block,,temperature,1.0407298082428036,,
rung_parameters,chapman_shaoxing,xresnet1d101,registered_temperature,713427006|59118001,complete right bundle branch block / right bundle branch block,,temperature,1.0407298082428036,,
rung_parameters,chapman_shaoxing,xresnet1d101,registered_temperature,270492004,1st degree av block,,temperature,1.0407298082428036,,
rung_parameters,chapman_shaoxing,xresnet1d101,registered_temperature,39732003,left axis deviation,,temperature,1.0407298082428036,,
rung_parameters,chapman_shaoxing,xresnet1d101,registered_temperature,698252002,nonspecific intraventricular conduction disorder,,temperature,1.0407298082428036,,
rung_parameters,chapman_shaoxing,xresnet1d101,registered_temperature,426783006,sinus rhythm,,temperature,1.0407298082428036,,
rung_parameters,chapman_shaoxing,xresnet1d101,registered_temperature,284470004|63593006,premature atrial contraction / supraventricular premature beats,,temperature,1.0407298082428036,,
rung_parameters,chapman_shaoxing,xresnet1d101,registered_temperature,164917005,qwave abnormal,,temperature,1.0407298082428036,,
rung_parameters,chapman_shaoxing,xresnet1d101,registered_temperature,47665007,right axis deviation,,temperature,1.0407298082428036,,
rung_parameters,chapman_shaoxing,xresnet1d101,registered_temperature,426177001,sinus bradycardia,,temperature,1.0407298082428036,,
rung_parameters,chapman_shaoxing,xresnet1d101,registered_temperature,427084000,sinus tachycardia,,temperature,1.0407298082428036,,
rung_parameters,chapman_shaoxing,xresnet1d101,registered_temperature,164934002,t wave abnormal,,temperature,1.0407298082428036,,
rung_parameters,chapman_shaoxing,xresnet1d101,registered_temperature,59931005,t wave inversion,,temperature,1.0407298082428036,,
ladder,chapman_shaoxing,xresnet1d101,oracle_global_temperature,,,,macro_per_label_ece,0.09859035027727685,,
ladder,chapman_shaoxing,xresnet1d101,oracle_global_temperature,,,,pooled_ece,0.04658607862472913,,
ladder,chapman_shaoxing,xresnet1d101,oracle_global_temperature,,,,macro_brier,0.07317981906125047,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,733534002|164909002,complete left bundle branch block / left bundle branch block,,temperature,1.9982322472294274,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,733534002|164909002,complete left bundle branch block / left bundle branch block,,slope,0.5004423291569395,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,713427006|59118001,complete right bundle branch block / right bundle branch block,,temperature,1.9982322472294274,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,713427006|59118001,complete right bundle branch block / right bundle branch block,,slope,0.5004423291569395,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,270492004,1st degree av block,,temperature,1.9982322472294274,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,270492004,1st degree av block,,slope,0.5004423291569395,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,39732003,left axis deviation,,temperature,1.9982322472294274,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,39732003,left axis deviation,,slope,0.5004423291569395,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,698252002,nonspecific intraventricular conduction disorder,,temperature,1.9982322472294274,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,698252002,nonspecific intraventricular conduction disorder,,slope,0.5004423291569395,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,426783006,sinus rhythm,,temperature,1.9982322472294274,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,426783006,sinus rhythm,,slope,0.5004423291569395,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,284470004|63593006,premature atrial contraction / supraventricular premature beats,,temperature,1.9982322472294274,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,284470004|63593006,premature atrial contraction / supraventricular premature beats,,slope,0.5004423291569395,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,164917005,qwave abnormal,,temperature,1.9982322472294274,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,164917005,qwave abnormal,,slope,0.5004423291569395,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,47665007,right axis deviation,,temperature,1.9982322472294274,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,47665007,right axis deviation,,slope,0.5004423291569395,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,426177001,sinus bradycardia,,temperature,1.9982322472294274,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,426177001,sinus bradycardia,,slope,0.5004423291569395,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,427084000,sinus tachycardia,,temperature,1.9982322472294274,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,427084000,sinus tachycardia,,slope,0.5004423291569395,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,164934002,t wave abnormal,,temperature,1.9982322472294274,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,164934002,t wave abnormal,,slope,0.5004423291569395,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,59931005,t wave inversion,,temperature,1.9982322472294274,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_global_temperature,59931005,t wave inversion,,slope,0.5004423291569395,,
ladder,chapman_shaoxing,xresnet1d101,oracle_per_label_temperature,,,,macro_per_label_ece,0.06277830970871287,,
ladder,chapman_shaoxing,xresnet1d101,oracle_per_label_temperature,,,,pooled_ece,0.04497075248891924,,
ladder,chapman_shaoxing,xresnet1d101,oracle_per_label_temperature,,,,macro_brier,0.05907577042186319,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_per_label_temperature,733534002|164909002,complete left bundle branch block / left bundle branch block,,temperature,2.0927973658321624,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_per_label_temperature,733534002|164909002,complete left bundle branch block / left bundle branch block,,slope,0.4778293476121461,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_per_label_temperature,713427006|59118001,complete right bundle branch block / right bundle branch block,,temperature,1.6287281825621631,,
rung_parameters,chapman_shaoxing,xresnet1d101,oracle_per_label_temperature,713427006|59118001,complete right bundle branch block / right bundle branch block,,slope,0.6139759910256439,,
