cohort,architecture,label_key,diagnosis,estimand,competing_labels,records_evaluated,positives,prevalence,auroc,auroc_lower_95,auroc_upper_95
chapman_shaoxing,xresnet1d101,164934002,t wave abnormal,union,t wave inversion,10247,1964,0.19166585342051332,0.7462469445798857,0.7341225717217064,0.7575723913013143
chapman_shaoxing,xresnet1d101,164934002,t wave abnormal,restricted,t wave inversion,10090,1807,0.17908820614469773,0.7643905102703005,0.7520636921763678,0.7758659730589169
chapman_shaoxing,s4d,164934002,t wave abnormal,as_registered,t wave inversion,10247,1876,0.18307797404118278,0.7606146231825327,0.7478731450196816,0.7723937082396636
chapman_shaoxing,s4d,164934002,t wave abnormal,union,t wave inversion,10247,1964,0.19166585342051332,0.7467607813515426,0.7337543428055631,0.7588614433028503
chapman_shaoxing,s4d,164934002,t wave abnormal,restricted,t wave inversion,10090,1807,0.17908820614469773,0.7669359789798896,0.7543470820302836,0.77921511087056
chapman_shaoxing,xresnet1d101,59931005,t wave inversion,as_registered,t wave abnormal,10247,157,0.015321557529032888,0.8532645679331873,0.823712672673859,0.880160456380617
chapman_shaoxing,xresnet1d101,59931005,t wave inversion,union,t wave abnormal,10247,1964,0.19166585342051332,0.8032069709190148,0.7923058236277614,0.8138593667460903
chapman_shaoxing,xresnet1d101,59931005,t wave inversion,restricted,t wave abnormal,8371,88,0.010512483574244415,0.9037266910320152,0.8704394765182879,0.9327317105299554
chapman_shaoxing,s4d,59931005,t wave inversion,as_registered,t wave abnormal,10247,157,0.015321557529032888,0.8509276385145158,0.8164296674754148,0.8801201341881933
chapman_shaoxing,s4d,59931005,t wave inversion,union,t wave abnormal,10247,1964,0.19166585342051332,0.8207529691147156,0.8103672950285594,0.831222983196768
chapman_shaoxing,s4d,59931005,t wave inversion,restricted,t wave abnormal,8371,88,0.010512483574244415,0.8944374019075214,0.8537286686199975,0.9301598034769821
ningbo,xresnet1d101,733534002|164909002,complete left bundle branch block / left bundle branch block,as_registered,,34905,248,0.007104999283770234,0.9961098023301163,0.9932764243800795,0.9980568358983215
ningbo,xresnet1d101,733534002|164909002,complete left bundle branch block / left bundle branch block,union,,34905,248,0.007104999283770234,0.9961098023301163,0.9932764243800795,0.9980568358983215
ningbo,xresnet1d101,733534002|164909002,complete left bundle branch block / left bundle branch block,restricted,,34905,248,0.007104999283770234,0.9961098023301163,0.9932764243800795,0.9980568358983215
ningbo,s4d,733534002|164909002,complete left bundle branch block / left bundle branch block,as_registered,,34905,248,0.007104999283770234,0.996972403284911,0.9954105508715723,0.9981774063789207
ningbo,s4d,733534002|164909002,complete left bundle branch block / left bundle branch block,union,,34905,248,0.007104999283770234,0.996972403284911,0.9954105508715723,0.9981774063789207
ningbo,s4d,733534002|164909002,complete left bundle branch block / left bundle branch block,restricted,,34905,248,0.007104999283770234,0.996972403284911,0.9954105508715723,0.9981774063789207
ningbo,xresnet1d101,713427006|59118001,complete right bundle branch block / right bundle branch block,as_registered,,34905,1291,0.03698610514252972,0.9947004049297633,0.992491164390874,0.9965147447361868
ningbo,xresnet1d101,713427006|59118001,complete right bundle branch block / right bundle branch block,union,,34905,1291,0.03698610514252972,0.9947004049297633,0.992491164390874,0.9965147447361868
ningbo,xresnet1d101,713427006|59118001,complete right bundle branch block / right bundle branch block,restricted,,34905,1291,0.03698610514252972,0.9947004049297633,0.992491164390874,0.9965147447361868
ningbo,s4d,713427006|59118001,complete right bundle branch block / right bundle branch block,as_registered,,34905,1291,0.03698610514252972,0.9934381938623652,0.9915700701703704,0.9950043329969669
ningbo,s4d,713427006|59118001,complete right bundle branch block / right bundle branch block,union,,34905,1291,0.03698610514252972,0.9934381938623652,0.9915700701703704,0.9950043329969669
ningbo,s4d,713427006|59118001,complete right bundle branch block / right bundle branch block,restricted,,34905,1291,0.03698610514252972,0.9934381938623652,0.9915700701703704,0.9950043329969669
